cluster,n_atoms,E_cluster,BE_per_atom
C-97510-5923-1329,240,-8.504187944593433,-7.334565883564194
C-97510-5923-1330,240,-8.34616069494397,-7.335224330437733
C-97510-5923-1331,240,-7.913660264809412,-7.337026415563295
C-97510-5923-1332,240,-7.827113371219719,-7.337387027619918
C-97510-5923-1333,240,-8.812241463080671,-7.333282327237163
C-97510-5923-1334,240,-8.534193635606705,-7.334440859851639
C-97510-5923-1335,240,-9.092675487265172,-7.332113852136396
C-97510-5923-1336,240,-8.346157986260817,-7.335224341723913
C-97510-5923-1337,240,-8.478708274723575,-7.334672048855318
C-97510-5923-134,240,-8.035383209895242,-7.336519236625437
C-97510-5923-1341,240,-9.424232861001915,-7.330732363079159
C-97510-5923-1342,240,-8.997919263033904,-7.332508669737359
C-97510-5923-1343,240,-10.36181071649178,-7.326825788681284
C-97510-5923-1344,240,-8.790518547387416,-7.333372839385886
C-97510-5923-1345,240,-9.865147758586481,-7.328895217672556
C-97510-5923-1346,240,-8.54050658478928,-7.3344145558967115
C-97510-5923-1347,240,-9.865168362883464,-7.3288951318213185
C-97510-5923-1349,240,-8.608203457324755,-7.33413248559448
C-97510-5923-135,240,-11.29579646339646,-7.322934181402514
C-97510-5923-1350,240,-8.936058386463,-7.332766423389738
C-97510-5923-1351,240,-8.216029393485869,-7.335766544193809
C-97510-5923-1352,240,-8.25324840213055,-7.335611464991122
C-97510-5923-1353,240,-9.605743017223913,-7.329976070761567
C-97510-5923-1355,240,-11.13659975361026,-7.323597501026624
C-97510-5923-1358,240,-8.834677106019615,-7.333188845391585
C-97510-5923-1359,240,-8.984394440374029,-7.332565023165108
C-97510-5923-136,240,-11.0801369616263,-7.32383276265989
C-97510-5923-1360,240,-9.865178098269212,-7.328895091257211
C-97510-5923-1362,240,-8.989593373901917,-7.332543360942075
C-97510-5923-1363,240,-9.041419279510983,-7.332327419668704
C-97510-5923-1364,240,-8.742323846135765,-7.3335736506411004
C-97510-5923-1365,240,-8.936092666485754,-7.332766280556309
C-97510-5923-1366,240,-8.284572589916998,-7.335480947542012
C-97510-5923-1368,240,-8.486182780310557,-7.334640905082039
C-97510-5923-1369,240,-10.36179853661107,-7.326825839430787
C-97510-5923-137,240,-8.975663390435518,-7.332601402539852
C-97510-5923-1370,240,-8.96863553446468,-7.332630685273063
C-97510-5923-1372,240,-8.936068199910673,-7.332766382500371
C-97510-5923-1373,240,-8.8905301311,-7.33295612445375
C-97510-5923-1374,240,-9.297141885013945,-7.331261908812442
C-97510-5923-1375,240,-8.614931442849976,-7.3341044523214585
C-97510-5923-1376,240,-8.620146869319758,-7.334082721377834
C-97510-5923-1377,240,-8.984394312084065,-7.332565023699649
C-97510-5923-1379,240,-8.984391364629609,-7.33256503598071
C-97510-5923-138,240,-9.219613739765732,-7.331584942750976
C-97510-5923-1380,240,-8.209055795236086,-7.335795600853183
C-97510-5923-1381,240,-8.486193425023483,-7.334640860729069
C-97510-5923-1382,240,-8.756688000071106,-7.333513799999704
C-97510-5923-1383,240,-8.267632027419499,-7.3355515332190855
C-97510-5923-1384,240,-8.7206063935565,-7.3336641400268485
C-97510-5923-1386,240,-8.984395642779846,-7.332565018155083
C-97510-5923-1387,240,-8.795313130558055,-7.3333528619560076
C-97510-5923-1389,240,-8.620468061881398,-7.334081383075494
C-97510-5923-139,240,-8.984388184571847,-7.332565049230951
C-97510-5923-1390,240,-8.975620931055293,-7.332601579453936
C-97510-5923-1391,240,-8.790502751641506,-7.333372905201494
C-97510-5923-1392,240,-8.372643595939765,-7.335113985016918
C-97510-5923-1394,240,-8.279217706591472,-7.3355032595558685
C-97510-5923-1395,240,-8.342503525654267,-7.3352395686431064
C-97510-5923-1398,240,-8.714195310591164,-7.333690852872537
C-97510-5923-14,240,-9.86517797083914,-7.32889509178817
C-97510-5923-140,240,-8.717257642746736,-7.333678093155222
C-97510-5923-1400,240,-9.969660383735043,-7.328459748401103
C-97510-5923-1401,240,-8.647332843101337,-7.333969446487077
C-97510-5923-1402,240,-8.552452909408414,-7.334364779544131
C-97510-5923-1403,240,-9.159376672100434,-7.331835930532915
C-97510-5923-1404,240,-8.620478516827706,-7.334081339513218
C-97510-5923-1405,240,-10.36046110584021,-7.326831412058999
C-97510-5923-1406,240,-8.98438341964296,-7.332565069084821
C-97510-5923-1407,240,-8.984389519241855,-7.332565043669826
C-97510-5923-1409,240,-8.744298531755712,-7.333565422784351
C-97510-5923-141,240,-8.551307930016675,-7.334369550291597
C-97510-5923-1410,240,-9.298284750487282,-7.33125714687297
C-97510-5923-1411,240,-8.936058546003677,-7.332766422724984
C-97510-5923-1412,240,-8.374407901928253,-7.335106633741966
C-97510-5923-1413,240,-8.81491630130207,-7.333271182077908
C-97510-5923-1414,240,-8.865829122158909,-7.333059045324338
C-97510-5923-1415,240,-9.297320204966407,-7.33126116581264
C-97510-5923-1416,240,-8.943972706752767,-7.332733447055197
C-97510-5923-1417,240,-8.790495444381504,-7.33337293564841
C-97510-5923-1419,240,-8.535012288427417,-7.3344374487982185
C-97510-5923-142,240,-8.802739202353965,-7.333321919990192
C-97510-5923-1420,240,-8.948440423837315,-7.332714831567344
C-97510-5923-1421,240,-9.86515711012806,-7.328895178707799
C-97510-5923-1422,240,-8.545884254383012,-7.33439214894007
C-97510-5923-1423,240,-8.33705466951918,-7.335262272210337
C-97510-5923-1424,240,-8.984398507428638,-7.332565006219046
C-97510-5923-1426,240,-8.355343282621334,-7.3351860696557445
C-97510-5923-1427,240,-8.936053479000432,-7.332766443837498
C-97510-5923-1428,240,-8.219213118381713,-7.335753278673409
C-97510-5923-1429,240,-8.384427381514785,-7.335064885910355
C-97510-5923-143,240,-9.865133727533383,-7.328895276135277
C-97510-5923-1430,240,-8.372670762302214,-7.33511387182374
C-97510-5923-1431,240,-8.723268169912181,-7.333653049292033
C-97510-5923-1432,240,-9.038966782006714,-7.332337638408305
C-97510-5923-1433,240,-9.865155205160619,-7.328895186645164
C-97510-5923-1434,240,-8.37266107139413,-7.335113912202525
C-97510-5923-1435,240,-8.630833468312135,-7.334038193882033
C-97510-5923-1437,240,-8.29434124028721,-7.335440244832137
C-97510-5923-1438,240,-9.702826003677536,-7.32957155831801
C-97510-5923-1439,240,-8.5566194782522,-7.334347418840616
C-97510-5923-144,240,-8.346193608719007,-7.335224193297004
C-97510-5923-1440,240,-8.427174801482291,-7.33488677166049
C-97510-5923-1441,240,-8.106029636695771,-7.336224876513768
C-97510-5923-1442,240,-8.975661555323011,-7.332601410186154
C-97510-5923-1444,240,-8.779334113912759,-7.333419441192031
C-97510-5923-1445,240,-8.48619703041851,-7.3346408457065895
C-97510-5923-1446,240,-8.667848937775217,-7.33388396275927
C-97510-5923-1448,240,-8.790493869348714,-7.333372942211047
C-97510-5923-1449,240,-8.925282289130285,-7.33281132379529
C-97510-5923-145,240,-9.146085672914197,-7.33189130969619
C-97510-5923-1450,240,-8.279203141974515,-7.335503320241773
C-97510-5923-1451,240,-9.86513839077479,-7.328895256705105
C-97510-5923-1452,240,-8.97565285232034,-7.332601446448665
C-97510-5923-1453,240,-8.542441815508012,-7.334406492435383
C-97510-5923-1454,240,-8.330142097111992,-7.335291074595366
C-97510-5923-1455,240,-8.872819232565748,-7.33302991986431
C-97510-5923-1457,240,-8.875861270454148,-7.333017244706441
C-97510-5923-1458,240,-8.655145274928108,-7.333936894687799
C-97510-5923-1459,240,-8.810534660211081,-7.333289438915787
C-97510-5923-146,240,-10.85682830419691,-7.324763215399179
C-97510-5923-1460,240,-8.069572781140277,-7.336376780078582
C-97510-5923-1461,240,-8.984388363809614,-7.332565048484127
C-97510-5923-1462,240,-8.512382103406338,-7.334531741235807
C-97510-5923-1463,240,-8.355120812084522,-7.335186996616314
C-97510-5923-1464,240,-8.455802244380084,-7.334767490648416
C-97510-5923-1466,240,-8.34485460165491,-7.335229772493104
C-97510-5923-1467,240,-9.618218460278213,-7.3299240897488405
C-97510-5923-1468,240,-9.17230852531444,-7.331782047811189
C-97510-5923-1470,240,-8.769196277659379,-7.333461682176419
C-97510-5923-1472,240,-9.13656509047505,-7.331930978789687
C-97510-5923-1473,240,-8.346211944940102,-7.335224116896083
C-97510-5923-1474,240,-8.288310829459538,-7.335465371543918
C-97510-5923-1475,240,-8.700988925993954,-7.333745879475026
C-97510-5923-1476,240,-8.035375962968297,-7.336519266820965
C-97510-5923-1477,240,-8.98440148171818,-7.332564993826174
C-97510-5923-1478,240,-9.33061744637616,-7.331122427306766
C-97510-5923-1479,240,-9.259464768344733,-7.331418896798564
C-97510-5923-148,240,-8.451500069550777,-7.334785416376872
C-97510-5923-1480,240,-9.022754680242711,-7.332405188832322
C-97510-5923-1481,240,-11.00882521129428,-7.32412989495294
C-97510-5923-1482,240,-8.344845341058342,-7.335229811078923
C-97510-5923-1483,240,-8.984392666554408,-7.332565030556023
C-97510-5923-1484,240,-8.984382984291397,-7.332565070898785
C-97510-5923-1485,240,-8.458064444104869,-7.33475806481623
C-97510-5923-1486,240,-8.742319584883203,-7.33357366839632
C-97510-5923-1487,240,-8.984402831829708,-7.332564988200709
C-97510-5923-1489,240,-8.984402769596329,-7.332564988460016
C-97510-5923-149,240,-8.364324660798035,-7.335148647246674
C-97510-5923-1490,240,-8.451478485909146,-7.3347855063087115
C-97510-5923-1491,240,-8.709882857386267,-7.333708821427558
C-97510-5923-1492,240,-8.378256189707882,-7.3350905992095505
C-97510-5923-1494,240,-11.13660946123263,-7.323597460578197
C-97510-5923-1497,240,-8.61620656185483,-7.3340991393256045
C-97510-5923-1498,240,-11.75765983334205,-7.321009750694407
C-97510-5923-1499,240,-9.295738733864289,-7.331267755275565
C-97510-5923-15,240,-8.984370487220149,-7.332565122969916
C-97510-5923-150,240,-9.157688214413836,-7.3318429657732755
C-97510-5923-1500,240,-8.98439915777888,-7.332565003509255
C-97510-5923-151,240,-8.984399642168299,-7.332565001490965
C-97510-5923-152,240,-8.820102151732629,-7.33324957436778
C-97510-5923-153,240,-8.556366872606286,-7.33434847136414
C-97510-5923-154,240,-8.984386421804912,-7.332565056575813
C-97510-5923-155,240,-8.936069940773042,-7.332766375246779
C-97510-5923-156,240,-8.984390564324476,-7.332565039315314
C-97510-5923-157,240,-8.818895492278521,-7.333254602115506
C-97510-5923-158,240,-9.865161348279191,-7.328895161048837
C-97510-5923-159,240,-8.984403554989974,-7.332564985187542
C-97510-5923-16,240,-9.118633980849644,-7.33200569174646
C-97510-5923-160,240,-11.4064208707952,-7.322473246371686
C-97510-5923-161,240,-8.739318882010311,-7.333586171324956
C-97510-5923-163,240,-11.08010932918658,-7.323832877795056
C-97510-5923-165,240,-10.17344478216807,-7.3276106467409665
C-97510-5923-168,240,-11.40642383400021,-7.322473234024999
C-97510-5923-169,240,-8.733105105726965,-7.333612062059471
C-97510-5923-17,240,-8.209435770357148,-7.3357940176235115
C-97510-5923-170,240,-9.671791013763453,-7.329700870775985
C-97510-5923-171,240,-9.865159831555387,-7.328895167368519
C-97510-5923-172,240,-9.612144545522234,-7.329949397726991
C-97510-5923-173,240,-8.984385780931298,-7.33256505924612
C-97510-5923-174,240,-8.984408736511137,-7.3325649635978705
C-97510-5923-176,240,-8.455758941874514,-7.3347676710755225
C-97510-5923-178,240,-8.740098071053506,-7.3335829247039435
C-97510-5923-179,240,-8.790492934782641,-7.333372946105072
C-97510-5923-18,240,-8.936054507835323,-7.332766439550686
C-97510-5923-180,240,-8.972377063686917,-7.332615095567971
C-97510-5923-182,240,-8.955242871744254,-7.3326864880343985
C-97510-5923-183,240,-8.984394412398816,-7.3325650232816715
C-97510-5923-184,240,-8.554815591071662,-7.334354935037201
C-97510-5923-185,240,-8.138656562881334,-7.336088930987994
C-97510-5923-186,240,-8.984381673380975,-7.332565076360912
C-97510-5923-187,240,-9.865149535643662,-7.3288952102681515
C-97510-5923-188,240,-8.539935119903705,-7.334416937000401
C-97510-5923-189,240,-8.5545278886227,-7.334356133797405
C-97510-5923-190,240,-8.975640039054202,-7.332601499837273
C-97510-5923-192,240,-8.984382436735697,-7.332565073180268
C-97510-5923-193,240,-8.726806972267472,-7.333638304282219
C-97510-5923-194,240,-9.038985856496167,-7.3323375589312665
C-97510-5923-195,240,-8.832120503677508,-7.333199497901344
C-97510-5923-196,240,-11.69506515313605,-7.321270561861933
C-97510-5923-197,240,-9.298304684523936,-7.331257063814484
C-97510-5923-198,240,-8.39420602244433,-7.3350241415731485
C-97510-5923-199,240,-8.925282612636943,-7.332811322447346
C-97510-5923-2,240,-8.638597215275382,-7.334005844936352
C-97510-5923-200,240,-9.157311033095505,-7.331844537362102
C-97510-5923-201,240,-9.87191000582015,-7.3288670416424155
C-97510-5923-202,240,-8.984385179275753,-7.332565061753018
C-97510-5923-203,240,-8.936069267807337,-7.332766378050803
C-97510-5923-204,240,-8.372663858810515,-7.335113900588289
C-97510-5923-206,240,-9.03896230889197,-7.332337657046283
C-97510-5923-207,240,-8.85084495220346,-7.333121479365818
C-97510-5923-209,240,-8.834887130994096,-7.333187970287525
C-97510-5923-21,240,-9.602760074105143,-7.329988499691228
C-97510-5923-210,240,-9.068486144136434,-7.332214641066098
C-97510-5923-211,240,-8.42064051057577,-7.334913997872601
C-97510-5923-212,240,-8.97564174209319,-7.332601492741278
C-97510-5923-213,240,-8.671314642988616,-7.333869522320881
C-97510-5923-216,240,-9.25131192438163,-7.331452866981744
C-97510-5923-217,240,-8.75908139924934,-7.333503827503127
C-97510-5923-218,240,-8.728840261838691,-7.333629832242338
C-97510-5923-22,240,-8.540908423964234,-7.3344128815668155
C-97510-5923-220,240,-11.0800996323879,-7.3238329181983834
C-97510-5923-221,240,-8.346172754747405,-7.3352242801885525
C-97510-5923-222,240,-8.79049737690724,-7.333372927596219
C-97510-5923-223,240,-7.724026519093615,-7.337816556170443
C-97510-5923-224,240,-8.790477530342688,-7.333373010290239
C-97510-5923-225,240,-8.810108960248906,-7.333291212665629
C-97510-5923-226,240,-9.886481506612483,-7.328806327055782
C-97510-5923-227,240,-8.372658302651129,-7.3351139237389535
C-97510-5923-228,240,-8.531071147811307,-7.334453870217453
C-97510-5923-229,240,-8.5493191874044,-7.334377836719148
C-97510-5923-23,240,-8.936057720030405,-7.33276642616654
C-97510-5923-230,240,-8.885181641756397,-7.332978409826015
C-97510-5923-231,240,-8.814907072935512,-7.3332712205294355
C-97510-5923-232,240,-8.624775229325852,-7.334063436544475
C-97510-5923-233,240,-8.482274430306743,-7.334657189873722
C-97510-5923-234,240,-8.936070166262441,-7.33276637430724
C-97510-5923-235,240,-8.34934168120988,-7.335211076328292
C-97510-5923-236,240,-8.719696500261405,-7.333667931248911
C-97510-5923-237,240,-8.936079547317947,-7.332766335219508
C-97510-5923-238,240,-8.37447555951331,-7.335106351835361
C-97510-5923-239,240,-9.641083113113046,-7.329828820362028
C-97510-5923-24,240,-9.22159576334023,-7.3315766843194154
C-97510-5923-240,240,-10.17344386021624,-7.327610650582432
C-97510-5923-241,240,-9.087506141989023,-7.332135391075045
C-97510-5923-242,240,-9.088109612728257,-7.332132876613632
C-97510-5923-243,240,-8.984392724691759,-7.332565030313784
C-97510-5923-244,240,-8.483222453258872,-7.334653239778088
C-97510-5923-245,240,-8.93607411135802,-7.332766357869342
C-97510-5923-246,240,-8.969579275366936,-7.332626753019304
C-97510-5923-247,240,-8.549323610545326,-7.334377818289394
C-97510-5923-248,240,-8.817495242053418,-7.333260436491444
C-97510-5923-249,240,-9.153690757292495,-7.331859621844615
C-97510-5923-25,240,-8.819053813527914,-7.333253942443633
C-97510-5923-250,240,-8.62014794773579,-7.334082716884434
C-97510-5923-252,240,-8.852223477055457,-7.333115735512268
C-97510-5923-253,240,-11.40643207056717,-7.3224731997059695
C-97510-5923-254,240,-8.913292118210022,-7.332861282840792
C-97510-5923-255,240,-8.814441471107672,-7.3332731605370505
C-97510-5923-256,240,-8.697278101260604,-7.333761341244748
C-97510-5923-257,240,-8.718510246226602,-7.333672873974056
C-97510-5923-258,240,-9.297282898434599,-7.331261321256522
C-97510-5923-259,240,-9.298305379923338,-7.331257060916986
C-97510-5923-26,240,-8.549151479352837,-7.3343785355026965
C-97510-5923-260,240,-8.34251568621335,-7.335239517974111
C-97510-5923-261,240,-8.899511744422139,-7.332918701064908
C-97510-5923-262,240,-10.82226078700589,-7.324907246720809
C-97510-5923-263,240,-8.77933205665782,-7.333419449763926
C-97510-5923-265,240,-9.223185027360206,-7.331570062385999
C-97510-5923-266,240,-8.584567708935245,-7.334230967879436
C-97510-5923-267,240,-8.975507335882536,-7.332602052767156
C-97510-5923-269,240,-11.40641117022093,-7.322473286790745
C-97510-5923-27,240,-10.62926686751584,-7.325711388052017
C-97510-5923-270,240,-8.718520623306969,-7.333672830736221
C-97510-5923-271,240,-10.1734778482039,-7.327610508965817
C-97510-5923-273,240,-8.390219530701165,-7.335040751955412
C-97510-5923-274,240,-11.13657560286746,-7.323597601654719
C-97510-5923-275,240,-9.858493979272144,-7.328922941753032
C-97510-5923-276,240,-8.458071670105582,-7.334758034707893
C-97510-5923-277,240,-8.279213137111622,-7.335503278595368
C-97510-5923-279,240,-9.887363502427355,-7.328802652073219
C-97510-5923-28,240,-8.620149874605705,-7.334082708855809
C-97510-5923-280,240,-8.98437528627373,-7.332565102973859
C-97510-5923-281,240,-8.844636533823996,-7.333147347775733
C-97510-5923-282,240,-13.47588239693636,-7.313850490012765
C-97510-5923-283,240,-8.628890481307572,-7.334046289661218
C-97510-5923-284,240,-10.03354374085354,-7.328193567746443
C-97510-5923-286,240,-8.815051333533688,-7.333270619443609
C-97510-5923-287,240,-8.620494282994944,-7.334081273820854
C-97510-5923-288,240,-8.984403774963354,-7.332564984270986
C-97510-5923-29,240,-10.48106008507867,-7.326328916312172
C-97510-5923-290,240,-8.682049454479737,-7.333824793939668
C-97510-5923-291,240,-8.50927082631536,-7.3345447048903525
C-97510-5923-292,240,-8.63289660104843,-7.334029597495631
C-97510-5923-293,240,-8.205374407055722,-7.335810939970601
C-97510-5923-294,240,-8.63291958496096,-7.334029501729329
C-97510-5923-295,240,-11.40643376379842,-7.322473192650839
C-97510-5923-296,240,-8.279209117720987,-7.335503295342829
C-97510-5923-297,240,-8.887511209839667,-7.332968703292335
C-97510-5923-298,240,-8.803719275248605,-7.333317836353131
C-97510-5923-299,240,-8.620136584998733,-7.334082764229171
C-97510-5923-3,240,-8.810348661829893,-7.3332902139090415
C-97510-5923-30,240,-8.703504617110491,-7.333735397428707
C-97510-5923-300,240,-8.7658570679818,-7.333475595550075
C-97510-5923-301,240,-8.817647277221555,-7.333259803011576
C-97510-5923-302,240,-9.382909443595695,-7.330904543985017
C-97510-5923-304,240,-8.251004852461067,-7.335620813114745
C-97510-5923-305,240,-8.265521894590666,-7.335560325439205
C-97510-5923-306,240,-8.342700091792072,-7.335238749617533
C-97510-5923-307,240,-8.965492658654467,-7.332643780588939
C-97510-5923-308,240,-8.565197284435058,-7.33431167798152
C-97510-5923-309,240,-8.548795647635783,-7.33438001813485
C-97510-5923-31,240,-8.936055480343029,-7.332766435498571
C-97510-5923-310,240,-8.80062696397299,-7.3333307209834455
C-97510-5923-311,240,-8.36658836578826,-7.335139215142549
C-97510-5923-314,240,-9.865152220733039,-7.328895199080279
C-97510-5923-315,240,-8.984405962690872,-7.332564975155454
C-97510-5923-316,240,-8.745510679871423,-7.333560372167202
C-97510-5923-317,240,-8.984394545271376,-7.332565022728035
C-97510-5923-319,240,-11.40642031475586,-7.3224732486885165
C-97510-5923-32,240,-8.71849511710163,-7.333672937012077
C-97510-5923-320,240,-9.181326064362205,-7.331744474731824
C-97510-5923-321,240,-9.870757682503047,-7.32887184298957
C-97510-5923-324,240,-8.984386955141128,-7.332565054353578
C-97510-5923-325,240,-9.865156259979218,-7.328895182250087
C-97510-5923-326,240,-8.630828915542876,-7.334038212851905
C-97510-5923-327,240,-8.760169670609358,-7.333499293039127
C-97510-5923-329,240,-8.546870758097574,-7.334388038507926
C-97510-5923-33,240,-8.53591684069725,-7.334433679830428
C-97510-5923-330,240,-8.812390018360684,-7.3332817082568305
C-97510-5923-331,240,-8.98439014631449,-7.3325650410570224
C-97510-5923-332,240,-8.53695907376368,-7.334429337192651
C-97510-5923-333,240,-8.93608852157344,-7.332766297826777
C-97510-5923-334,240,-11.13665923435203,-7.3235972531902
C-97510-5923-335,240,-8.373680222746087,-7.335109665738558
C-97510-5923-336,240,-8.767807352748866,-7.333467469363546
C-97510-5923-339,240,-9.141441885643772,-7.331910658809817
C-97510-5923-34,240,-8.532297685069079,-7.334448759645545
C-97510-5923-340,240,-9.119917485318355,-7.332000343811173
C-97510-5923-341,240,-8.834899992456256,-7.333187916698098
C-97510-5923-342,240,-7.827133276854723,-7.337386944679772
C-97510-5923-343,240,-8.620145473173322,-7.334082727195111
C-97510-5923-344,240,-11.01891854123447,-7.324087839411523
C-97510-5923-345,240,-8.745821122585786,-7.333559078655893
C-97510-5923-346,240,-10.57038173564576,-7.325956742768143
C-97510-5923-348,240,-9.865174337425172,-7.328895106927395
C-97510-5923-349,240,-11.40642980035428,-7.3224732091651905
C-97510-5923-35,240,-10.07036508417129,-7.328040145482619
C-97510-5923-350,240,-9.576316498491295,-7.3300986812562865
C-97510-5923-351,240,-8.27921660565245,-7.335503264143115
C-97510-5923-352,240,-8.984386540378809,-7.332565056081754
C-97510-5923-353,240,-8.394024307618686,-7.335024898718255
C-97510-5923-354,240,-8.549145696094733,-7.334378559599605
C-97510-5923-356,240,-11.4549221515897,-7.322271157701709
C-97510-5923-357,240,-8.6600845845015,-7.333916314231244
C-97510-5923-358,240,-9.865168512277226,-7.328895131198845
C-97510-5923-359,240,-11.13661190735073,-7.323597450386038
C-97510-5923-36,240,-8.279213401153662,-7.335503277495193
C-97510-5923-360,240,-9.07404927462305,-7.332191461355737
C-97510-5923-361,240,-8.765854750401449,-7.33347560520666
C-97510-5923-362,240,-8.810116725965559,-7.333291180308477
C-97510-5923-364,240,-8.001553568515213,-7.33666019346452
C-97510-5923-366,240,-9.158028818827539,-7.331841546588219
C-97510-5923-367,240,-8.984375311732427,-7.332565102867781
C-97510-5923-368,240,-9.865159946012193,-7.328895166891615
C-97510-5923-37,240,-11.16990202930474,-7.323458741544564
C-97510-5923-370,240,-8.688004963182424,-7.333799979320073
C-97510-5923-371,240,-8.035384446169113,-7.336519231474296
C-97510-5923-372,240,-8.984392650708385,-7.332565030622049
C-97510-5923-373,240,-8.543190446433401,-7.334403373139861
C-97510-5923-374,240,-8.723277345395525,-7.333653011060852
C-97510-5923-375,240,-8.984390240753099,-7.332565040663528
C-97510-5923-376,240,-9.876718470637119,-7.328847006372345
C-97510-5923-377,240,-8.984391225067924,-7.332565036562217
C-97510-5923-379,240,-8.790497921778273,-7.333372925325923
C-97510-5923-38,240,-8.442926714210857,-7.334821138690788
C-97510-5923-380,240,-9.553125899618479,-7.330195308751589
C-97510-5923-381,240,-8.819642047950776,-7.333251491466871
C-97510-5923-384,240,-9.159387577187967,-7.33183588509505
C-97510-5923-385,240,-8.936061453985136,-7.332766410608396
C-97510-5923-386,240,-8.373714048021974,-7.335109524799908
C-97510-5923-387,240,-11.40643644544082,-7.32247318147733
C-97510-5923-388,240,-10.17344496369108,-7.32761064598462
C-97510-5923-389,240,-9.088096913375145,-7.332132929527603
C-97510-5923-39,240,-8.2791934483207,-7.335503360631997
C-97510-5923-390,240,-9.08811890335224,-7.332132837902699
C-97510-5923-391,240,-8.984385448282048,-7.332565060632159
C-97510-5923-392,240,-8.450700642486192,-7.334788747322974
C-97510-5923-393,240,-8.546757320344637,-7.334388511165231
C-97510-5923-394,240,-8.712442270434517,-7.3336981572065225
C-97510-5923-395,240,-8.8293897339455,-7.333210876108561
C-97510-5923-396,240,-8.98438563841216,-7.33256505983995
C-97510-5923-397,240,-8.814429657258035,-7.333273209761425
C-97510-5923-398,240,-8.618111328473685,-7.334091202798025
C-97510-5923-399,240,-8.77194005761726,-7.333450249759928
C-97510-5923-4,240,-8.93606337896109,-7.332766402587662
C-97510-5923-40,240,-8.98438929928499,-7.332565044586313
C-97510-5923-400,240,-10.26927520039033,-7.327211353331706
C-97510-5923-401,240,-8.723405499315989,-7.333652477086184
C-97510-5923-402,240,-8.819058112943411,-7.333253924529402
C-97510-5923-403,240,-8.790504724493372,-7.3333728969812775
C-97510-5923-406,240,-8.655096138672974,-7.333937099422196
C-97510-5923-407,240,-8.9360588830404,-7.332766421320665
C-97510-5923-408,240,-8.984391896962778,-7.332565033762655
C-97510-5923-409,240,-8.802753682101372,-7.333321859657911
C-97510-5923-410,240,-11.71671461485849,-7.321180355771422
C-97510-5923-412,240,-9.981843242503977,-7.328408986489566
C-97510-5923-413,240,-9.17407640583703,-7.3317746816423455
C-97510-5923-414,240,-8.387974427456983,-7.335050106552262
C-97510-5923-415,240,-9.041337163753994,-7.332327761817692
C-97510-5923-416,240,-8.326212636042735,-7.335307447349821
C-97510-5923-417,240,-8.68427505247784,-7.333815520614675
C-97510-5923-418,240,-8.802749004263752,-7.333321879148901
C-97510-5923-419,240,-8.452018261397724,-7.334783257244175
C-97510-5923-42,240,-8.812394246502745,-7.333281690639572
C-97510-5923-421,240,-9.13366185898922,-7.331943075587545
C-97510-5923-422,240,-9.816232224228912,-7.3290990323990455
C-97510-5923-423,240,-8.390203075071984,-7.3350408205205335
C-97510-5923-424,240,-8.95406560928872,-7.332691393294629
C-97510-5923-425,240,-8.483227233371343,-7.334653219860953
C-97510-5923-426,240,-9.940792945573213,-7.328580029393445
C-97510-5923-427,240,-8.885181246460242,-7.332978411473082
C-97510-5923-428,240,-8.414455293421014,-7.334939769610745
C-97510-5923-429,240,-8.547486538678491,-7.334385472755506
C-97510-5923-43,240,-9.305262657662956,-7.331228072259737
C-97510-5923-430,240,-8.455767037377674,-7.334767637344259
C-97510-5923-431,240,-8.12966999196046,-7.336126375033498
C-97510-5923-432,240,-8.907085401655136,-7.33288714415977
C-97510-5923-433,240,-8.783647719571098,-7.33340146783512
C-97510-5923-434,240,-8.557551761586994,-7.33434353432672
C-97510-5923-435,240,-8.984397543309909,-7.332565010236209
C-97510-5923-436,240,-8.98438977794666,-7.332565042591889
C-97510-5923-437,240,-8.553979736201837,-7.334358417765825
C-97510-5923-438,240,-8.396748439221902,-7.335013548169909
C-97510-5923-44,240,-9.865171193728239,-7.328895120026132
C-97510-5923-440,240,-8.62288081087974,-7.334071329954668
C-97510-5923-441,240,-9.090853135327611,-7.332121445269468
C-97510-5923-442,240,-8.544127818985745,-7.3343994674208925
C-97510-5923-443,240,-8.372639313409316,-7.335114002860794
C-97510-5923-444,240,-8.957676767853354,-7.332676346800611
C-97510-5923-445,240,-8.672441489326891,-7.333864827127804
C-97510-5923-446,240,-8.484686431901016,-7.334647139867078
C-97510-5923-447,240,-10.90329681275861,-7.324569596613506
C-97510-5923-448,240,-8.34250629702091,-7.335239557095746
C-97510-5923-449,240,-8.353809880847953,-7.3351924588298
C-97510-5923-451,240,-8.645083580748015,-7.33397881841355
C-97510-5923-452,240,-8.817665030010591,-7.333259729041623
C-97510-5923-454,240,-8.714496814806608,-7.333689596604972
C-97510-5923-455,240,-8.936076967142029,-7.332766345970241
C-97510-5923-457,240,-8.988917360249406,-7.332546177665628
C-97510-5923-458,240,-8.95395816445695,-7.332691840981429
C-97510-5923-459,240,-8.490506809065812,-7.334622888295558
C-97510-5923-46,240,-8.620157615187674,-7.334082676603384
C-97510-5923-460,240,-8.599303757678701,-7.334169567676339
C-97510-5923-461,240,-8.632910266761337,-7.334029540555161
C-97510-5923-462,240,-8.54885745916494,-7.334379760586812
C-97510-5923-463,240,-8.541082483654515,-7.334412156318106
C-97510-5923-464,240,-8.035379189544946,-7.3365192533768955
C-97510-5923-465,240,-8.46737542660899,-7.334719269055796
